FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-08-31 19:20:30    336597630  ***  ***    2.9    2.9    2.9   32.0   32.0   55.9   37.1   22.1   24.8 1012.20       7      706
2010-08-31 19:21:00    336597660  ***  ***    3.6    3.6    3.6   31.6   31.6   53.5   35.6   21.1   24.0 1012.20       7      688
2010-08-31 19:21:30    336597690  ***  ***    4.8    4.8    4.8   31.1   31.1   54.0   34.6   20.7   23.6 1012.20       7      665
2010-08-31 19:22:00    336597720  ***  ***    2.9    2.9    2.9   31.4   31.4   55.0   35.6   21.2   24.1 1012.30       6      680
2010-08-31 19:22:30    336597750  ***  ***    9.0    9.0    9.0   29.8   29.8   54.4   32.3   19.6   22.6 1012.10       7      618
2010-08-31 19:23:00    336597780  ***  ***    3.1    3.1    3.1   29.9   29.9   56.6   32.8   20.4   23.2 1012.10       8      627
2010-08-31 19:23:30    336597810  ***  ***   11.2   11.2   11.2   29.9   29.9   57.2   32.9   20.5   23.2 1012.20       7      623
2010-08-31 19:24:00    336597840  ***  ***    7.3    7.3    7.3   30.0   30.0   57.7   33.2   20.7   23.3 1012.20       7      628
2010-08-31 19:24:30    336597870  ***  ***    4.5    4.5    4.5   30.7   30.7   58.2   34.8   21.6   24.1 1012.20       7      660
2010-08-31 19:25:00    336597900  ***  ***    3.3    3.3    3.3   30.9   30.9   56.7   34.8   21.3   23.9 1012.20       7      664
2010-08-31 19:25:30    336597930  ***  ***    2.3    2.3    2.3   31.0   31.0   56.6   35.0   21.4   24.1 1012.20       7      667
2010-08-31 19:26:00    336597960  ***  ***    4.4    4.4    4.4   30.7   30.7   56.3   34.3   21.0   23.7 1012.10       7      656
2010-08-31 19:26:30    336597990  ***  ***    3.0    3.0    3.0   30.5   30.5   55.4   33.7   20.6   23.4 1012.10       7      647
2010-08-31 19:27:00    336598020  ***  ***   11.9   11.9   11.9   30.1   30.1   55.5   33.0   20.3   23.1 1012.10       7      633
2010-08-31 19:27:30    336598050  ***  ***    6.0    6.0    6.0   29.9   29.9   56.0   32.8   20.2   23.0 1012.00       8      625
2010-08-31 19:28:00    336598080  ***  ***    6.4    6.4    6.4   30.3   30.3   56.7   33.6   20.8   23.5 1012.10       8      642
2010-08-31 19:28:30    336598110  ***  ***    5.7    5.7    5.7   30.7   30.7   57.4   34.6   21.3   23.9 1012.10       8      657
2010-08-31 19:29:00    336598140  ***  ***    7.3    7.3    7.3   30.2   30.2   56.6   33.4   20.6   23.3 1012.00       8      638
2010-08-31 19:29:30    336598170  ***  ***    5.7    5.7    5.7   31.2   31.2   58.2   35.8   22.0   24.5 1012.00       8      678
2010-08-31 19:30:00    336598200  ***  ***    6.3    6.3    6.3   30.1   30.1   56.7   33.2   20.6   23.3 1012.00       8      635
2010-08-31 19:30:30    336598230  ***  ***    6.2    6.2    6.2   30.0   30.0   56.9   33.1   20.5   23.2 1012.00       9      631
2010-08-31 19:31:00    336598260  ***  ***    1.6    1.6    1.6   31.3   31.3   58.6   36.1   22.2   24.7 1012.10       8      684
2010-08-31 19:31:30    336598290  ***  ***    3.2    3.2    3.2   31.0   31.0   57.0   35.1   21.5   24.1 1012.00       8      672
2010-08-31 19:32:00    336598320  ***  ***    7.3    7.3    7.3   29.9   29.9   56.0   32.8   20.1   22.9 1012.00       8      623
2010-08-31 19:32:30    336598350  ***  ***    6.1    6.1    6.1   31.1   31.1   58.6   35.6   22.0   24.4 1011.90       9      677
2010-08-31 19:33:00    336598380  ***  ***    3.3    3.3    3.3   31.6   31.6   58.1   36.7   22.4   24.9 1012.00       8      696
2010-08-31 19:33:30    336598410  ***  ***    2.4    2.4    2.4   31.0   31.0   56.8   35.0   21.5   24.1 1012.00       9      671
2010-08-31 19:34:00    336598440  ***  ***    3.8    3.8    3.8   31.0   31.0   57.3   35.2   21.5   24.1 1011.90       9      671
2010-08-31 19:34:30    336598470  ***  ***    4.8    4.8    4.8   30.6   30.6   57.4   34.4   21.2   23.8 1011.80      10      656
2010-08-31 19:35:00    336598500  ***  ***    6.1    6.1    6.1   30.3   30.3   57.1   33.7   20.9   23.6 1011.90       9      645
2010-08-31 19:35:30    336598530  ***  ***    1.3    1.3    1.3   31.0   31.0   58.3   35.4   21.8   24.3 1011.90       9      672
2010-08-31 19:36:00    336598560  ***  ***    4.1    4.1    4.1   30.6   30.6   58.4   34.6   21.5   24.1 1011.90       9      656
2010-08-31 19:36:30    336598590  ***  ***    8.7    8.7    8.7   29.6   29.6   59.3   32.8   20.8   23.3 1011.90       9      619
2010-08-31 19:37:00    336598620  ***  ***    3.9    3.9    3.9   29.9   29.9   60.4   33.6   21.4   23.8 1011.80      10      634
2010-08-31 19:37:30    336598650  ***  ***    8.5    8.5    8.4   29.4   29.4   60.6   32.5   21.0   23.4 1011.80      10      616
2010-08-31 19:38:00    336598680  ***  ***    3.8    3.8    3.8   29.9   29.9   61.3   33.7   21.6   23.9 1011.90       9      634
2010-08-31 19:38:30    336598710  ***  ***    8.8    8.8    8.8   29.3   29.3   60.8   32.4   20.9   23.3 1011.80      10      611
2010-08-31 19:39:00    336598740  ***  ***    9.8    9.8    9.8   29.4   29.4   61.5   32.8   21.2   23.5 1011.80      10      615
2010-08-31 19:39:30    336598770  ***  ***    5.3    5.3    5.3   29.9   29.9   61.4   33.8   21.7   24.0 1011.90       9      636
2010-08-31 19:40:00    336598800  ***  ***    5.9    5.9    5.9   30.1   30.1   60.7   34.0   21.6   23.9 1011.90       9      641
2010-08-31 19:40:30    336598830  ***  ***    5.7    5.7    5.7   30.6   30.6   61.0   35.1   22.2   24.5 1011.80      10      663
2010-08-31 19:41:00    336598860  ***  ***    2.9    2.9    2.9   30.5   30.5   60.0   34.7   21.9   24.3 1011.90       9      657
2010-08-31 19:41:30    336598890  ***  ***    4.6    4.6    4.6   30.5   30.5   59.4   34.6   21.6   24.1 1011.90       9      654
2010-08-31 19:42:00    336598920  ***  ***    5.9    5.9    5.9   29.9   29.9   58.6   33.2   20.9   23.4 1011.90       9      632
2010-08-31 19:42:30    336598950  ***  ***    4.0    4.0    4.0   29.9   29.9   58.4   33.2   20.8   23.4 1011.90       9      628
2010-08-31 19:43:00    336598980  ***  ***    3.2    3.2    3.2   30.8   30.8   59.8   35.2   22.1   24.4 1011.80      10      671
2010-08-31 19:43:30    336599010  ***  ***    6.6    6.6    6.6   29.6   29.6   57.9   32.5   20.5   23.1 1011.80      10      619
2010-08-31 19:44:00    336599040  ***  ***    2.5    2.5    2.5   30.7   30.7   60.2   35.1   22.1   24.4 1011.80      10      666
2010-08-31 19:44:30    336599070  ***  ***    4.0    4.0    4.0   30.2   30.2   59.2   34.0   21.3   23.8 1011.80      10      644
2010-08-31 19:45:00    336599100  ***  ***    6.5    6.5    6.5   29.7   29.7   58.8   32.9   20.7   23.3 1011.80      10      624
2010-08-31 19:45:30    336599130  ***  ***    4.1    4.1    4.1   30.3   30.3   60.4   34.4   21.8   24.1 1011.70      11      651
2010-08-31 19:46:00    336599160  ***  ***    6.8    6.8    6.8   29.9   29.9   59.7   33.4   21.2   23.7 1011.70      11      635
2010-08-31 19:46:30    336599190  ***  ***    2.8    2.8    2.7   30.0   30.0   60.6   33.8   21.5   23.9 1011.70      11      640
2010-08-31 19:47:00    336599220  ***  ***    7.2    7.2    7.2   29.3   29.3   60.3   32.3   20.8   23.3 1011.70      11      613
2010-08-31 19:47:30    336599250  ***  ***    3.6    3.6    3.6   29.5   29.5   61.1   32.9   21.2   23.6 1011.60      12      622
2010-08-31 19:48:00    336599280  ***  ***    9.4    9.4    9.4   29.4   29.4   60.7   32.6   21.0   23.4 1011.70      11      616
2010-08-31 19:48:30    336599310  ***  ***    8.7    8.7    8.7   29.5   29.5   61.3   32.9   21.3   23.6 1011.70      11      621
2010-08-31 19:49:00    336599340  ***  ***    6.7    6.7    6.7   29.6   29.6   61.0   33.1   21.3   23.6 1011.70      11      624
2010-08-31 19:49:30    336599370  ***  ***    3.6    3.6    3.6   29.5   29.5   60.9   32.9   21.2   23.6 1011.70      11      622
2010-08-31 19:50:00    336599400  ***  ***    5.4    5.4    5.4   29.3   29.3   60.5   32.3   20.9   23.3 1011.70      11      614
2010-08-31 19:50:30    336599430  ***  ***   12.4   12.4   12.4   29.1   29.1   59.8   31.8   20.5   23.0 1011.70      11      603
2010-08-31 19:51:00    336599460  ***  ***    8.5    8.5    8.5   29.6   29.6   61.4   33.2   21.4   23.7 1011.80      10      622
2010-08-31 19:51:30    336599490  ***  ***    6.0    6.0    6.0   29.5   29.5   59.7   32.6   20.8   23.3 1011.80      10      618
2010-08-31 19:52:00    336599520  ***  ***    5.7    5.7    5.7   29.2   29.2   59.6   32.0   20.5   23.0 1011.80      10      606
2010-08-31 19:52:30    336599550  ***  ***   12.0   12.0   12.0   29.4   29.4   59.5   32.4   20.6   23.2 1011.80      10      613
2010-08-31 19:53:00    336599580  ***  ***    8.0    8.0    8.0   29.6   29.6   59.8   32.8   21.0   23.4 1011.80      10      622
2010-08-31 19:53:30    336599610  ***  ***    9.3    9.3    9.3   29.3   29.3   59.3   32.2   20.5   23.0 1011.80      10      610
2010-08-31 19:54:00    336599640  ***  ***    7.3    7.3    7.3   29.3   29.3   58.5   32.0   20.3   22.9 1011.70      11      608
2010-08-31 19:54:30    336599670  ***  ***    3.4    3.4    3.4   29.2   29.2   57.7   31.7   20.1   22.7 1011.70      11      605
2010-08-31 19:55:00    336599700  ***  ***    7.0    7.0    7.0   29.6   29.6   59.1   32.7   20.8   23.3 1011.70      11      621
2010-08-31 19:55:30    336599730  ***  ***    3.8    3.8    3.8   29.6   29.6   58.8   32.7   20.7   23.2 1011.70      11      620
2010-08-31 19:56:00    336599760  ***  ***    4.5    4.5    4.5   30.0   30.0   59.0   33.5   21.1   23.6 1011.70      11      638
2010-08-31 19:56:30    336599790  ***  ***    4.2    4.2    4.2   29.5   29.5   58.2   32.4   20.4   23.0 1011.70      11      616
2010-08-31 19:57:00    336599820  ***  ***    7.2    7.2    7.2   29.6   29.6   59.8   32.8   21.0   23.4 1011.70      11      622
2010-08-31 19:57:30    336599850  ***  ***    4.8    4.8    4.8   29.6   29.6   60.3   32.9   21.1   23.5 1011.80      10      624
2010-08-31 19:58:00    336599880  ***  ***    5.0    5.0    5.0   29.4   29.4   59.7   32.4   20.8   23.3 1011.70      11      616
2010-08-31 19:58:30    336599910  ***  ***    4.7    4.7    4.7   29.7   29.7   59.9   33.0   21.1   23.5 1011.80      10      626
2010-08-31 19:59:00    336599940  ***  ***    6.0    6.0    6.0   29.5   29.5   58.5   32.4   20.5   23.1 1011.80      10      615
2010-08-31 19:59:30    336599970  ***  ***    7.9    7.9    7.9   29.6   29.6   57.9   32.5   20.5   23.1 1011.80      10      620
2010-08-31 20:00:00    336600000  ***  ***    4.2    4.2    4.2   30.1   30.1   58.3   33.6   21.0   23.6 1011.80      10      638
2010-08-31 20:00:30    336600030  ***  ***   11.9   11.9   11.9   30.0   30.0   57.2   33.1   20.6   23.3 1011.90       9      632
2010-08-31 20:01:00    336600060  ***  ***    4.3    4.3    4.3   30.4   30.4   57.8   34.1   21.2   23.8 1011.80      10      651
2010-08-31 20:01:30    336600090  ***  ***    7.1    7.1    7.1   30.0   30.0   56.8   33.1   20.5   23.2 1011.80      10      632
2010-08-31 20:02:00    336600120  ***  ***    8.1    8.1    8.1   30.1   30.1   56.7   33.2   20.6   23.3 1011.80      10      637
2010-08-31 20:02:30    336600150  ***  ***    4.2    4.2    4.2   29.9   29.9   57.0   32.9   20.4   23.1 1011.80      10      628
2010-08-31 20:03:00    336600180  ***  ***    4.5    4.5    4.5   30.5   30.5   57.7   34.2   21.3   23.8 1011.80      10      656
2010-08-31 20:03:30    336600210  ***  ***    7.2    7.2    7.2   30.5   30.5   56.7   34.0   21.0   23.7 1011.80      10      654
2010-08-31 20:04:00    336600240  ***  ***    3.1    3.1    3.1   31.0   31.0   57.3   35.2   21.5   24.1 1011.70      11      672
2010-08-31 20:04:30    336600270  ***  ***    5.8    5.8    5.8   29.9   29.9   56.1   32.8   20.2   23.0 1011.70      11      628
2010-08-31 20:05:00    336600300  ***  ***    4.6    4.6    4.6   30.5   30.5   58.2   34.4   21.4   23.9 1011.70      11      656
2010-08-31 20:05:30    336600330  ***  ***   10.6   10.6   10.6   30.0   30.0   58.2   33.4   20.9   23.5 1011.70      11      636
2010-08-31 20:06:00    336600360  ***  ***    4.0    4.0    4.0   29.6   29.6   57.6   32.4   20.3   23.0 1011.60      12      619
2010-08-31 20:06:30    336600390  ***  ***    9.0    9.0    9.0   29.4   29.4   58.4   32.2   20.3   22.9 1011.70      11      610
2010-08-31 20:07:00    336600420  ***  ***    2.1    2.1    2.1   29.7   29.7   58.9   32.9   20.8   23.3 1011.60      12      628
2010-08-31 20:07:30    336600450  ***  ***    5.7    5.7    5.7   29.4   29.4   58.3   32.2   20.3   22.9 1011.60      12      611
2010-08-31 20:08:00    336600480  ***  ***    5.2    5.2    5.2   29.7   29.7   58.7   32.9   20.7   23.3 1011.70      11      623
2010-08-31 20:08:30    336600510  ***  ***    4.5    4.5    4.5   29.9   29.9   58.9   33.3   21.0   23.5 1011.80      10      632
2010-08-31 20:09:00    336600540  ***  ***    5.5    5.5    5.5   30.7   30.7   58.9   34.9   21.7   24.2 1011.70      11      664
2010-08-31 20:09:30    336600570  ***  ***    4.3    4.3    4.3   30.5   30.5   58.1   34.3   21.4   23.9 1011.70      11      656
2010-08-31 20:10:00    336600600  ***  ***    4.3    4.3    4.3   30.8   30.8   57.9   34.9   21.5   24.1 1011.70      11      666
2010-08-31 20:10:30    336600630  ***  ***    2.2    2.2    2.2   31.2   31.2   57.7   35.6   21.8   24.3 1011.70      11      681
2010-08-31 20:11:00    336600660  ***  ***    6.0    6.0    6.0   30.6   30.6   57.1   34.3   21.2   23.8 1011.70      11      658
2010-08-31 20:11:30    336600690  ***  ***    3.2    3.2    3.2   30.5   30.5   57.3   34.2   21.1   23.7 1011.60      12      654
2010-08-31 20:12:00    336600720  ***  ***    7.2    7.2    7.2   30.1   30.1   57.0   33.3   20.6   23.3 1011.70      11      637
2010-08-31 20:12:30    336600750  ***  ***    8.4    8.4    8.4   29.7   29.7   57.4   32.6   20.4   23.1 1011.60      12      623
2010-08-31 20:13:00    336600780  ***  ***    3.6    3.6    3.6   30.2   30.2   58.6   33.8   21.2   23.7 1011.60      12      646
2010-08-31 20:13:30    336600810  ***  ***    6.9    6.9    6.9   29.8   29.8   57.6   32.8   20.5   23.2 1011.60      12      628
2010-08-31 20:14:00    336600840  ***  ***    6.1    6.1    6.1   29.8   29.8   58.6   33.0   20.8   23.4 1011.50      12      632
2010-08-31 20:14:30    336600870  ***  ***    3.4    3.4    3.4   29.7   29.7   59.2   33.0   20.9   23.4 1011.50      12      628
2010-08-31 20:15:00    336600900  ***  ***    5.1    5.1    5.1   29.6   29.6   59.4   32.8   20.9   23.4 1011.50      13      623
2010-08-31 20:15:30    336600930  ***  ***    9.8    9.8    9.8   29.2   29.2   58.8   31.9   20.3   22.9 1011.60      12      607
2010-08-31 20:16:00    336600960  ***  ***    9.1    9.1    9.1   29.3   29.3   59.9   32.2   20.7   23.2 1011.50      12      613
2010-08-31 20:16:30    336600990  ***  ***    5.0    5.0    5.0   29.1   29.1   60.0   31.9   20.6   23.1 1011.50      13      607
2010-08-31 20:17:00    336601020  ***  ***    5.5    5.5    5.5   29.4   29.4   60.9   32.6   21.1   23.4 1011.50      13      618
2010-08-31 20:17:30    336601050  ***  ***   12.1   12.1   12.1   29.1   29.1   60.7   32.0   20.7   23.1 1011.50      12      607
2010-08-31 20:18:00    336601080  ***  ***    7.7    7.7    7.7   29.2   29.2   61.0   32.2   20.9   23.3 1011.60      12      610
2010-08-31 20:18:30    336601110  ***  ***    3.7    3.7    3.7   29.1   29.1   60.9   32.0   20.8   23.2 1011.50      12      607
2010-08-31 20:19:00    336601140  ***  ***    5.7    5.7    5.7   29.1   29.1   61.3   32.1   20.9   23.2 1011.50      13      607
2010-08-31 20:19:30    336601170  ***  ***    6.4    6.4    6.4   28.9   28.9   61.2   31.6   20.7   23.0 1011.50      13      600
2010-08-31 20:20:00    336601200  ***  ***    5.6    5.6    5.6   28.9   28.9   61.5   31.7   20.8   23.1 1011.50      13      600
2010-08-31 20:20:30    336601230  ***  ***    7.5    7.5    7.5   28.9   28.9   61.5   31.7   20.7   23.0 1011.50      13      598
2010-08-31 20:21:00    336601260  ***  ***    4.3    4.3    4.3   29.0   29.0   61.7   32.0   20.9   23.2 1011.40      13      605
2010-08-31 20:21:30    336601290  ***  ***   14.8   14.8   14.8   29.0   29.0   60.7   31.8   20.7   23.1 1011.70      11      601
2010-08-31 20:22:00    336601320  ***  ***    4.6    4.6    4.6   29.1   29.1   59.8   31.8   20.5   23.0 1011.50      13      604
2010-08-31 20:22:30    336601350  ***  ***    2.3    2.3    2.3   29.2   29.2   59.5   32.0   20.5   23.0 1011.50      12      610
2010-08-31 20:23:00    336601380  ***  ***    6.0    6.0    6.0   29.3   29.3   59.2   32.2   20.5   23.0 1011.60      12      610
2010-08-31 20:23:30    336601410  ***  ***    3.1    3.1    3.1   29.6   29.6   59.0   32.7   20.7   23.2 1011.50      12      623
2010-08-31 20:24:00    336601440  ***  ***    5.4    5.4    5.4   29.6   29.6   58.6   32.6   20.6   23.2 1011.60      12      622
2010-08-31 20:24:30    336601470  ***  ***    4.5    4.5    4.5   29.8   29.8   59.4   33.2   21.0   23.5 1011.60      12      630
2010-08-31 20:25:00    336601500  ***  ***    8.8    8.8    8.8   29.9   29.9   58.8   33.3   20.9   23.4 1011.60      12      633
2010-08-31 20:25:30    336601530  ***  ***    5.3    5.3    5.3   29.5   29.5   58.2   32.4   20.4   23.0 1011.50      12      616
2010-08-31 20:26:00    336601560  ***  ***    2.9    2.9    2.9   29.7   29.7   58.1   32.7   20.5   23.1 1011.50      12      625
2010-08-31 20:26:30    336601590  ***  ***    6.4    6.4    6.4   29.7   29.7   58.6   32.8   20.7   23.3 1011.60      12      627
2010-08-31 20:27:00    336601620  ***  ***    2.3    2.3    2.3   30.7   30.7   60.3   35.1   22.1   24.4 1011.60      12      667
2010-08-31 20:27:30    336601650  ***  ***   10.3   10.3   10.2   30.0   30.0   58.2   33.4   20.9   23.5 1011.70      11      635
2010-08-31 20:28:00    336601680  ***  ***    9.1    9.1    9.1   29.7   29.7   58.4   32.8   20.7   23.3 1011.60      12      624
2010-08-31 20:28:30    336601710  ***  ***    5.3    5.3    5.3   29.6   29.6   58.7   32.7   20.6   23.2 1011.60      12      622
2010-08-31 20:29:00    336601740  ***  ***    3.8    3.8    3.8   30.3   30.3   59.3   34.2   21.4   23.9 1011.60      12      649
2010-08-31 20:29:30    336601770  ***  ***    5.6    5.6    5.6   30.3   30.3   58.4   34.0   21.2   23.8 1011.60      12      648
2010-08-31 20:30:00    336601800  ***  ***    5.0    5.0    5.0   30.0   30.0   57.7   33.2   20.7   23.3 1011.60      12      635
2010-08-31 20:30:30    336601830  ***  ***   10.7   10.7   10.7   29.8   29.8   57.9   32.9   20.6   23.2 1011.60      12      628
2010-08-31 20:31:00    336601860  ***  ***    7.4    7.4    7.4   30.2   30.2   58.5   33.8   21.2   23.7 1011.60      12      646
2010-08-31 20:31:30    336601890  ***  ***    3.7    3.7    3.7   30.1   30.1   58.8   33.7   21.2   23.7 1011.50      13      644
2010-08-31 20:32:00    336601920  ***  ***    9.1    9.1    9.1   29.6   29.6   58.1   32.5   20.5   23.1 1011.70      11      621
2010-08-31 20:32:30    336601950  ***  ***    5.3    5.3    5.3   29.8   29.8   58.7   33.1   20.8   23.4 1011.60      12      628
2010-08-31 20:33:00    336601980  ***  ***    6.3    6.3    6.3   30.2   30.2   59.9   34.0   21.5   23.9 1011.60      12      647
2010-08-31 20:33:30    336602010  ***  ***    4.1    4.1    4.1   29.8   29.8   59.1   33.1   20.9   23.4 1011.50      12      630
2010-08-31 20:34:00    336602040  ***  ***    7.3    7.3    7.3   29.6   29.6   58.9   32.7   20.7   23.2 1011.50      12      623
2010-08-31 20:34:30    336602070  ***  ***    6.8    6.8    6.8   30.0   30.0   59.9   33.6   21.3   23.7 1011.60      12      639
2010-08-31 20:35:00    336602100  ***  ***    5.8    5.8    5.8   30.1   30.1   59.5   33.8   21.3   23.7 1011.60      12      642
2010-08-31 20:35:30    336602130  ***  ***    7.8    7.8    7.8   30.1   30.1   58.9   33.7   21.2   23.7 1011.60      12      643
2010-08-31 20:36:00    336602160  ***  ***    5.5    5.5    5.5   29.5   29.5   58.5   32.4   20.6   23.2 1011.60      12      619
2010-08-31 20:36:30    336602190  ***  ***    7.5    7.5    7.5   29.8   29.8   59.4   33.2   21.0   23.5 1011.60      12      630
2010-08-31 20:37:00    336602220  ***  ***    7.7    7.7    7.7   30.0   30.0   59.5   33.6   21.3   23.7 1011.70      11      638
2010-08-31 20:37:30    336602250  ***  ***    4.9    4.9    4.9   29.7   29.7   59.7   33.0   21.1   23.5 1011.70      11      627
2010-08-31 20:38:00    336602280  ***  ***    6.3    6.3    6.3   30.5   30.5   60.7   34.8   22.0   24.3 1011.70      11      660
2010-08-31 20:38:30    336602310  ***  ***    9.0    9.0    9.0   29.9   29.9   59.3   33.4   21.1   23.6 1011.60      12      635
2010-08-31 20:39:00    336602340  ***  ***    5.5    5.5    5.5   29.4   29.4   60.0   32.5   20.9   23.3 1011.60      12      617
2010-08-31 20:39:30    336602370  ***  ***    3.1    3.1    3.1   29.5   29.5   61.1   32.9   21.2   23.6 1011.50      13      623
2010-08-31 20:40:00    336602400  ***  ***    5.9    5.9    5.9   29.6   29.6   61.5   33.2   21.4   23.7 1011.50      13      627
2010-08-31 20:40:30    336602430  ***  ***    4.3    4.3    4.3   29.4   29.4   61.6   32.8   21.2   23.5 1011.60      12      619
2010-08-31 20:41:00    336602460  ***  ***    6.5    6.5    6.5   29.0   29.0   61.4   31.9   20.8   23.2 1011.50      13      602
2010-08-31 20:41:30    336602490  ***  ***    2.9    2.9    2.9   29.5   29.5   62.7   33.2   21.6   23.8 1011.60      12      625
2010-08-31 20:42:00    336602520  ***  ***    4.4    4.4    4.4   29.2   29.2   61.9   32.4   21.2   23.5 1011.60      12      613
2010-08-31 20:42:30    336602550  ***  ***    4.1    4.1    4.1   29.2   29.2   61.5   32.4   21.0   23.3 1011.60      12      608
2010-08-31 20:43:00    336602580  ***  ***    7.3    7.3    7.3   29.0   29.0   61.4   31.9   20.8   23.2 1011.50      12      601
2010-08-31 20:43:30    336602610  ***  ***    6.4    6.4    6.4   29.2   29.2   61.6   32.4   21.1   23.4 1011.70      11      611
2010-08-31 20:44:00    336602640  ***  ***    6.7    6.7    6.7   29.1   29.1   60.8   32.0   20.8   23.2 1011.70      11      605
2010-08-31 20:44:30    336602670  ***  ***    6.1    6.1    6.1   29.4   29.4   61.0   32.6   21.1   23.4 1011.70      11      618
2010-08-31 20:45:00    336602700  ***  ***    6.0    6.0    6.0   29.4   29.4   60.3   32.5   20.9   23.3 1011.70      11      614
2010-08-31 20:45:30    336602730  ***  ***    5.6    5.6    5.6   29.3   29.3   61.0   32.4   21.0   23.4 1011.60      12      613
2010-08-31 20:46:00    336602760  ***  ***    8.5    8.5    8.5   29.2   29.2   61.5   32.4   21.0   23.3 1011.60      12      609
2010-08-31 20:46:30    336602790  ***  ***    4.1    4.1    4.1   29.0   29.0   61.8   32.0   21.0   23.3 1011.60      12      604
2010-08-31 20:47:00    336602820  ***  ***    7.4    7.4    7.4   29.1   29.1   62.7   32.3   21.2   23.4 1011.50      12      609
2010-08-31 20:47:30    336602850  ***  ***    5.9    5.9    5.9   29.1   29.1   62.3   32.3   21.1   23.3 1011.60      12      607
2010-08-31 20:48:00    336602880  ***  ***    7.6    7.6    7.6   29.0   29.0   62.1   32.1   21.0   23.3 1011.60      12      604
2010-08-31 20:48:30    336602910  ***  ***    2.4    2.4    2.4   29.0   29.0   62.6   32.1   21.2   23.4 1011.60      12      606
2010-08-31 20:49:00    336602940  ***  ***    6.2    6.2    6.2   29.0   29.0   62.3   32.1   21.1   23.3 1011.50      12      604
2010-08-31 20:49:30    336602970  ***  ***    9.3    9.3    9.3   28.8   28.8   61.8   31.5   20.7   23.0 1011.60      12      595
2010-08-31 20:50:00    336603000  ***  ***    3.8    3.8    3.8   29.0   29.0   62.2   32.1   21.0   23.3 1011.60      12      602
2010-08-31 20:50:30    336603030  ***  ***    5.0    5.0    5.0   29.0   29.0   62.0   32.0   21.0   23.3 1011.60      12      603
2010-08-31 20:51:00    336603060  ***  ***    5.0    5.0    5.0   29.0   29.0   61.3   31.9   20.8   23.2 1011.60      12      600
2010-08-31 20:51:30    336603090  ***  ***    2.5    2.5    2.5   29.2   29.2   62.1   32.5   21.2   23.5 1011.50      12      610
2010-08-31 20:52:00    336603120  ***  ***    5.0    5.0    5.0   28.9   28.9   61.6   31.7   20.8   23.1 1011.50      12      600
2010-08-31 20:52:30    336603150  ***  ***    3.7    3.7    3.7   28.9   28.9   62.2   31.8   21.0   23.3 1011.50      12      601
2010-08-31 20:53:00    336603180  ***  ***    3.8    3.8    3.8   28.9   28.9   62.3   31.9   21.0   23.3 1011.50      13      600
2010-08-31 20:53:30    336603210  ***  ***    4.9    4.9    4.9   28.8   28.8   62.1   31.6   20.8   23.1 1011.60      12      595
2010-08-31 20:54:00    336603240  ***  ***    5.0    5.0    5.0   28.8   28.8   61.8   31.5   20.7   23.0 1011.50      12      595
2010-08-31 20:54:30    336603270  ***  ***    7.2    7.2    7.2   28.8   28.8   62.1   31.6   20.8   23.1 1011.60      12      594
2010-08-31 20:55:00    336603300  ***  ***    3.0    3.0    3.0   28.8   28.8   62.7   31.7   21.0   23.2 1011.60      12      597
2010-08-31 20:55:30    336603330  ***  ***    3.2    3.2    3.2   29.0   29.0   62.5   32.1   21.1   23.3 1011.60      12      604
2010-08-31 20:56:00    336603360  ***  ***    7.6    7.6    7.6   28.9   28.9   61.9   31.8   20.8   23.1 1011.70      11      598
2010-08-31 20:56:30    336603390  ***  ***    7.0    7.0    7.0   29.0   29.0   62.1   32.1   21.0   23.3 1011.70      11      601
2010-08-31 20:57:00    336603420  ***  ***    5.0    5.0    5.0   29.2   29.2   62.0   32.4   21.1   23.4 1011.60      12      610
2010-08-31 20:57:30    336603450  ***  ***    6.0    6.0    6.0   29.3   29.3   61.4   32.5   21.1   23.4 1011.70      11      613
2010-08-31 20:58:00    336603480  ***  ***    2.1    2.1    2.1   30.0   30.0   61.6   34.0   21.8   24.0 1011.60      12      644
2010-08-31 20:58:30    336603510  ***  ***    3.5    3.5    3.5   29.5   29.5   61.0   32.9   21.2   23.6 1011.70      11      622
2010-08-31 20:59:00    336603540  ***  ***    6.3    6.3    6.3   29.3   29.3   60.7   32.4   20.9   23.3 1011.60      12      613
2010-08-31 20:59:30    336603570  ***  ***    2.7    2.7    2.7   29.8   29.8   61.5   33.6   21.6   23.9 1011.60      12      635
2010-08-31 21:00:00    336603600  ***  ***    5.0    5.0    5.0   29.4   29.4   60.2   32.5   20.9   23.3 1011.60      12      616
2010-08-31 21:00:30    336603630  ***  ***    7.4    7.4    7.4   29.4   29.4   60.3   32.5   20.9   23.3 1011.70      11      616
2010-08-31 21:01:00    336603660  ***  ***    4.8    4.8    4.8   29.5   29.5   61.4   33.0   21.3   23.6 1011.60      12      622
2010-08-31 21:01:30    336603690  ***  ***    6.4    6.4    6.4   29.4   29.4   61.3   32.7   21.2   23.5 1011.60      12      619
2010-08-31 21:02:00    336603720  ***  ***    5.4    5.4    5.3   29.5   29.5   61.7   33.0   21.4   23.7 1011.60      12      624
